kind,digit,output_path,source_path,window_id,cell_index,sequence
direct,8,train/8/meter_20201111_s1_d8__direct_r02.png,train/8/meter_20201111_s1_d8.png,,,8
direct,8,train/8/meter_20201111_s1_d8__direct_r03.png,train/8/meter_20201111_s1_d8.png,,,8
direct,8,train/8/meter_20201111_s1_d8__direct_r04.png,train/8/meter_20201111_s1_d8.png,,,8
direct,8,train/8/meter_20201111_s1_d8__direct_r05.png,train/8/meter_20201111_s1_d8.png,,,8
direct,8,train/8/meter_20260202_s3_d8__direct_r00.png,train/8/meter_20260202_s3_d8.png,,,8
direct,8,train/8/meter_20260202_s3_d8__direct_r01.png,train/8/meter_20260202_s3_d8.png,,,8
direct,8,train/8/meter_20260202_s3_d8__direct_r02.png,train/8/meter_20260202_s3_d8.png,,,8
direct,8,train/8/meter_20260202_s3_d8__direct_r03.png,train/8/meter_20260202_s3_d8.png,,,8
direct,8,train/8/meter_20260202_s3_d8__direct_r04.png,train/8/meter_20260202_s3_d8.png,,,8
direct,8,train/8/meter_20260202_s3_d8__direct_r05.png,train/8/meter_20260202_s3_d8.png,,,8
direct,8,train/8/meter_20260310_s3_d8__direct_r00.png,train/8/meter_20260310_s3_d8.png,,,8
direct,8,train/8/meter_20260310_s3_d8__direct_r01.png,train/8/meter_20260310_s3_d8.png,,,8
direct,8,train/8/meter_20260310_s3_d8__direct_r02.png,train/8/meter_20260310_s3_d8.png,,,8
direct,8,train/8/meter_20260310_s3_d8__direct_r03.png,train/8/meter_20260310_s3_d8.png,,,8
direct,8,train/8/meter_20260310_s3_d8__direct_r04.png,train/8/meter_20260310_s3_d8.png,,,8
direct,8,train/8/meter_20260310_s3_d8__direct_r05.png,train/8/meter_20260310_s3_d8.png,,,8
direct,8,train/8/meter_20260427_s3_d8__direct_r00.png,train/8/meter_20260427_s3_d8.png,,,8
direct,8,train/8/meter_20260427_s3_d8__direct_r01.png,train/8/meter_20260427_s3_d8.png,,,8
direct,8,train/8/meter_20260427_s3_d8__direct_r02.png,train/8/meter_20260427_s3_d8.png,,,8
direct,8,train/8/meter_20260427_s3_d8__direct_r03.png,train/8/meter_20260427_s3_d8.png,,,8
direct,8,train/8/meter_20260427_s3_d8__direct_r04.png,train/8/meter_20260427_s3_d8.png,,,8
direct,8,train/8/meter_20260427_s3_d8__direct_r05.png,train/8/meter_20260427_s3_d8.png,,,8
direct,9,train/9/meter_20201111_s3_d9__direct_r00.png,train/9/meter_20201111_s3_d9.png,,,9
direct,9,train/9/meter_20201111_s3_d9__direct_r01.png,train/9/meter_20201111_s3_d9.png,,,9
direct,9,train/9/meter_20201111_s3_d9__direct_r02.png,train/9/meter_20201111_s3_d9.png,,,9
direct,9,train/9/meter_20201111_s3_d9__direct_r03.png,train/9/meter_20201111_s3_d9.png,,,9
direct,9,train/9/meter_20201111_s3_d9__direct_r04.png,train/9/meter_20201111_s3_d9.png,,,9
direct,9,train/9/meter_20201111_s3_d9__direct_r05.png,train/9/meter_20201111_s3_d9.png,,,9
direct,9,train/9/meter_20251009_s3_d9__direct_r00.png,train/9/meter_20251009_s3_d9.png,,,9
direct,9,train/9/meter_20251009_s3_d9__direct_r01.png,train/9/meter_20251009_s3_d9.png,,,9
direct,9,train/9/meter_20251009_s3_d9__direct_r02.png,train/9/meter_20251009_s3_d9.png,,,9
direct,9,train/9/meter_20251009_s3_d9__direct_r03.png,train/9/meter_20251009_s3_d9.png,,,9
direct,9,train/9/meter_20251009_s3_d9__direct_r04.png,train/9/meter_20251009_s3_d9.png,,,9
direct,9,train/9/meter_20251009_s3_d9__direct_r05.png,train/9/meter_20251009_s3_d9.png,,,9
composed,8,train/8/synthetic_window_00000_s0_d8.png,train/8/meter_20200701_s2_d8.png|train/2/meter_20260413_s2_d2.png|train/1/meter_20260224_s2_d1.png|train/9/meter_20251009_s3_d9.png,0,0,8219
composed,2,train/2/synthetic_window_00000_s1_d2.png,train/8/meter_20200701_s2_d8.png|train/2/meter_20260413_s2_d2.png|train/1/meter_20260224_s2_d1.png|train/9/meter_20251009_s3_d9.png,0,1,8219
composed,1,train/1/synthetic_window_00000_s2_d1.png,train/8/meter_20200701_s2_d8.png|train/2/meter_20260413_s2_d2.png|train/1/meter_20260224_s2_d1.png|train/9/meter_20251009_s3_d9.png,0,2,8219
composed,9,train/9/synthetic_window_00000_s3_d9.png,train/8/meter_20200701_s2_d8.png|train/2/meter_20260413_s2_d2.png|train/1/meter_20260224_s2_d1.png|train/9/meter_20251009_s3_d9.png,0,3,8219
composed,3,train/3/synthetic_window_00001_s0_d3.png,train/3/meter_20260224_s1_d3.png|train/4/meter_20260224_s3_d4.png|train/8/meter_20200701_s2_d8.png|train/1/meter_20260224_s2_d1.png,1,0,3481
composed,4,train/4/synthetic_window_00001_s1_d4.png,train/3/meter_20260224_s1_d3.png|train/4/meter_20260224_s3_d4.png|train/8/meter_20200701_s2_d8.png|train/1/meter_20260224_s2_d1.png,1,1,3481
composed,8,train/8/synthetic_window_00001_s2_d8.png,train/3/meter_20260224_s1_d3.png|train/4/meter_20260224_s3_d4.png|train/8/meter_20200701_s2_d8.png|train/1/meter_20260224_s2_d1.png,1,2,3481
composed,1,train/1/synthetic_window_00001_s3_d1.png,train/3/meter_20260224_s1_d3.png|train/4/meter_20260224_s3_d4.png|train/8/meter_20200701_s2_d8.png|train/1/meter_20260224_s2_d1.png,1,3,3481
composed,6,train/6/synthetic_window_00002_s0_d6.png,train/6/meter_20260420_s3_d6.png|train/7/meter_20260130_s3_d7.png|train/5/meter_20260416_s3_d5.png|train/0/meter_20260202_s2_d0.png,2,0,6750
composed,7,train/7/synthetic_window_00002_s1_d7.png,train/6/meter_20260420_s3_d6.png|train/7/meter_20260130_s3_d7.png|train/5/meter_20260416_s3_d5.png|train/0/meter_20260202_s2_d0.png,2,1,6750
composed,5,train/5/synthetic_window_00002_s2_d5.png,train/6/meter_20260420_s3_d6.png|train/7/meter_20260130_s3_d7.png|train/5/meter_20260416_s3_d5.png|train/0/meter_20260202_s2_d0.png,2,2,6750
composed,0,train/0/synthetic_window_00002_s3_d0.png,train/6/meter_20260420_s3_d6.png|train/7/meter_20260130_s3_d7.png|train/5/meter_20260416_s3_d5.png|train/0/meter_20260202_s2_d0.png,2,3,6750
composed,3,train/3/synthetic_window_00003_s0_d3.png,train/3/meter_20260220_s1_d3.png|train/7/meter_20260423_s3_d7.png|train/0/meter_20260113_s2_d0.png|train/4/meter_20260413_s3_d4.png,3,0,3704
composed,7,train/7/synthetic_window_00003_s1_d7.png,train/3/meter_20260220_s1_d3.png|train/7/meter_20260423_s3_d7.png|train/0/meter_20260113_s2_d0.png|train/4/meter_20260413_s3_d4.png,3,1,3704
composed,0,train/0/synthetic_window_00003_s2_d0.png,train/3/meter_20260220_s1_d3.png|train/7/meter_20260423_s3_d7.png|train/0/meter_20260113_s2_d0.png|train/4/meter_20260413_s3_d4.png,3,2,3704
composed,4,train/4/synthetic_window_00003_s3_d4.png,train/3/meter_20260220_s1_d3.png|train/7/meter_20260423_s3_d7.png|train/0/meter_20260113_s2_d0.png|train/4/meter_20260413_s3_d4.png,3,3,3704
composed,6,train/6/synthetic_window_00004_s0_d6.png,train/6/meter_20260420_s3_d6.png|train/5/meter_20260227_s3_d5.png|train/8/meter_20201111_s1_d8.png|train/1/meter_20260214_s3_d1.png,4,0,6581
composed,5,train/5/synthetic_window_00004_s1_d5.png,train/6/meter_20260420_s3_d6.png|train/5/meter_20260227_s3_d5.png|train/8/meter_20201111_s1_d8.png|train/1/meter_20260214_s3_d1.png,4,1,6581
composed,8,train/8/synthetic_window_00004_s2_d8.png,train/6/meter_20260420_s3_d6.png|train/5/meter_20260227_s3_d5.png|train/8/meter_20201111_s1_d8.png|train/1/meter_20260214_s3_d1.png,4,2,6581
composed,1,train/1/synthetic_window_00004_s3_d1.png,train/6/meter_20260420_s3_d6.png|train/5/meter_20260227_s3_d5.png|train/8/meter_20201111_s1_d8.png|train/1/meter_20260214_s3_d1.png,4,3,6581
composed,0,train/0/synthetic_window_00005_s0_d0.png,train/0/meter_20260210_s3_d0.png|train/6/meter_20260303_s3_d6.png|train/6/meter_20260303_s3_d6.png|train/3/meter_20260224_s1_d3.png,5,0,0663
composed,6,train/6/synthetic_window_00005_s1_d6.png,train/0/meter_20260210_s3_d0.png|train/6/meter_20260303_s3_d6.png|train/6/meter_20260303_s3_d6.png|train/3/meter_20260224_s1_d3.png,5,1,0663
composed,6,train/6/synthetic_window_00005_s2_d6.png,train/0/meter_20260210_s3_d0.png|train/6/meter_20260303_s3_d6.png|train/6/meter_20260303_s3_d6.png|train/3/meter_20260224_s1_d3.png,5,2,0663
composed,3,train/3/synthetic_window_00005_s3_d3.png,train/0/meter_20260210_s3_d0.png|train/6/meter_20260303_s3_d6.png|train/6/meter_20260303_s3_d6.png|train/3/meter_20260224_s1_d3.png,5,3,0663
composed,6,train/6/synthetic_window_00006_s0_d6.png,train/6/meter_20260420_s3_d6.png|train/9/meter_20251009_s3_d9.png|train/5/meter_20260416_s3_d5.png|train/7/meter_20260307_s3_d7.png,6,0,6957
composed,9,train/9/synthetic_window_00006_s1_d9.png,train/6/meter_20260420_s3_d6.png|train/9/meter_20251009_s3_d9.png|train/5/meter_20260416_s3_d5.png|train/7/meter_20260307_s3_d7.png,6,1,6957
composed,5,train/5/synthetic_window_00006_s2_d5.png,train/6/meter_20260420_s3_d6.png|train/9/meter_20251009_s3_d9.png|train/5/meter_20260416_s3_d5.png|train/7/meter_20260307_s3_d7.png,6,2,6957
composed,7,train/7/synthetic_window_00006_s3_d7.png,train/6/meter_20260420_s3_d6.png|train/9/meter_20251009_s3_d9.png|train/5/meter_20260416_s3_d5.png|train/7/meter_20260307_s3_d7.png,6,3,6957
composed,7,train/7/synthetic_window_00007_s0_d7.png,train/7/meter_20200701_s1_d7.png|train/2/meter_20260427_s2_d2.png|train/1/meter_20260220_s2_d1.png|train/8/meter_20260427_s3_d8.png,7,0,7218
composed,2,train/2/synthetic_window_00007_s1_d2.png,train/7/meter_20200701_s1_d7.png|train/2/meter_20260427_s2_d2.png|train/1/meter_20260220_s2_d1.png|train/8/meter_20260427_s3_d8.png,7,1,7218
composed,1,train/1/synthetic_window_00007_s2_d1.png,train/7/meter_20200701_s1_d7.png|train/2/meter_20260427_s2_d2.png|train/1/meter_20260220_s2_d1.png|train/8/meter_20260427_s3_d8.png,7,2,7218
composed,8,train/8/synthetic_window_00007_s3_d8.png,train/7/meter_20200701_s1_d7.png|train/2/meter_20260427_s2_d2.png|train/1/meter_20260220_s2_d1.png|train/8/meter_20260427_s3_d8.png,7,3,7218
composed,3,train/3/synthetic_window_00008_s0_d3.png,train/3/meter_20260413_s1_d3.png|train/8/meter_20201111_s1_d8.png|train/1/meter_20260216_s2_d1.png|train/2/meter_20260401_s2_d2.png,8,0,3812
composed,8,train/8/synthetic_window_00008_s1_d8.png,train/3/meter_20260413_s1_d3.png|train/8/meter_20201111_s1_d8.png|train/1/meter_20260216_s2_d1.png|train/2/meter_20260401_s2_d2.png,8,1,3812
composed,1,train/1/synthetic_window_00008_s2_d1.png,train/3/meter_20260413_s1_d3.png|train/8/meter_20201111_s1_d8.png|train/1/meter_20260216_s2_d1.png|train/2/meter_20260401_s2_d2.png,8,2,3812
composed,2,train/2/synthetic_window_00008_s3_d2.png,train/3/meter_20260413_s1_d3.png|train/8/meter_20201111_s1_d8.png|train/1/meter_20260216_s2_d1.png|train/2/meter_20260401_s2_d2.png,8,3,3812
composed,9,train/9/synthetic_window_00009_s0_d9.png,train/9/meter_20251009_s3_d9.png|train/0/meter_20260210_s3_d0.png|train/5/meter_20260227_s3_d5.png|train/8/meter_20260202_s3_d8.png,9,0,9058
composed,0,train/0/synthetic_window_00009_s1_d0.png,train/9/meter_20251009_s3_d9.png|train/0/meter_20260210_s3_d0.png|train/5/meter_20260227_s3_d5.png|train/8/meter_20260202_s3_d8.png,9,1,9058
composed,5,train/5/synthetic_window_00009_s2_d5.png,train/9/meter_20251009_s3_d9.png|train/0/meter_20260210_s3_d0.png|train/5/meter_20260227_s3_d5.png|train/8/meter_20260202_s3_d8.png,9,2,9058
composed,8,train/8/synthetic_window_00009_s3_d8.png,train/9/meter_20251009_s3_d9.png|train/0/meter_20260210_s3_d0.png|train/5/meter_20260227_s3_d5.png|train/8/meter_20260202_s3_d8.png,9,3,9058
composed,5,train/5/synthetic_window_00010_s0_d5.png,train/5/meter_20260416_s3_d5.png|train/6/meter_20260303_s3_d6.png|train/9/meter_20201111_s3_d9.png|train/4/meter_20260224_s3_d4.png,10,0,5694
composed,6,train/6/synthetic_window_00010_s1_d6.png,train/5/meter_20260416_s3_d5.png|train/6/meter_20260303_s3_d6.png|train/9/meter_20201111_s3_d9.png|train/4/meter_20260224_s3_d4.png,10,1,5694
composed,9,train/9/synthetic_window_00010_s2_d9.png,train/5/meter_20260416_s3_d5.png|train/6/meter_20260303_s3_d6.png|train/9/meter_20201111_s3_d9.png|train/4/meter_20260224_s3_d4.png,10,2,5694
composed,4,train/4/synthetic_window_00010_s3_d4.png,train/5/meter_20260416_s3_d5.png|train/6/meter_20260303_s3_d6.png|train/9/meter_20201111_s3_d9.png|train/4/meter_20260224_s3_d4.png,10,3,5694
composed,0,train/0/synthetic_window_00011_s0_d0.png,train/0/meter_20260130_s2_d0.png|train/0/meter_20260112_s2_d0.png|train/7/meter_20251009_s2_d7.png|train/1/meter_20260224_s2_d1.png,11,0,0071
composed,0,train/0/synthetic_window_00011_s1_d0.png,train/0/meter_20260130_s2_d0.png|train/0/meter_20260112_s2_d0.png|train/7/meter_20251009_s2_d7.png|train/1/meter_20260224_s2_d1.png,11,1,0071
composed,7,train/7/synthetic_window_00011_s2_d7.png,train/0/meter_20260130_s2_d0.png|train/0/meter_20260112_s2_d0.png|train/7/meter_20251009_s2_d7.png|train/1/meter_20260224_s2_d1.png,11,2,0071
composed,1,train/1/synthetic_window_00011_s3_d1.png,train/0/meter_20260130_s2_d0.png|train/0/meter_20260112_s2_d0.png|train/7/meter_20251009_s2_d7.png|train/1/meter_20260224_s2_d1.png,11,3,0071
composed,2,train/2/synthetic_window_00012_s0_d2.png,train/2/meter_20260427_s0_d2.png|train/7/meter_20260130_s3_d7.png|train/8/meter_20260310_s3_d8.png|train/1/meter_20260227_s2_d1.png,12,0,2781
composed,7,train/7/synthetic_window_00012_s1_d7.png,train/2/meter_20260427_s0_d2.png|train/7/meter_20260130_s3_d7.png|train/8/meter_20260310_s3_d8.png|train/1/meter_20260227_s2_d1.png,12,1,2781
composed,8,train/8/synthetic_window_00012_s2_d8.png,train/2/meter_20260427_s0_d2.png|train/7/meter_20260130_s3_d7.png|train/8/meter_20260310_s3_d8.png|train/1/meter_20260227_s2_d1.png,12,2,2781
composed,1,train/1/synthetic_window_00012_s3_d1.png,train/2/meter_20260427_s0_d2.png|train/7/meter_20260130_s3_d7.png|train/8/meter_20260310_s3_d8.png|train/1/meter_20260227_s2_d1.png,12,3,2781
composed,3,train/3/synthetic_window_00013_s0_d3.png,train/3/meter_20260416_s1_d3.png|train/8/meter_20260427_s3_d8.png|train/9/meter_20201111_s3_d9.png|train/6/meter_20260303_s3_d6.png,13,0,3896
composed,8,train/8/synthetic_window_00013_s1_d8.png,train/3/meter_20260416_s1_d3.png|train/8/meter_20260427_s3_d8.png|train/9/meter_20201111_s3_d9.png|train/6/meter_20260303_s3_d6.png,13,1,3896
composed,9,train/9/synthetic_window_00013_s2_d9.png,train/3/meter_20260416_s1_d3.png|train/8/meter_20260427_s3_d8.png|train/9/meter_20201111_s3_d9.png|train/6/meter_20260303_s3_d6.png,13,2,3896
composed,6,train/6/synthetic_window_00013_s3_d6.png,train/3/meter_20260416_s1_d3.png|train/8/meter_20260427_s3_d8.png|train/9/meter_20201111_s3_d9.png|train/6/meter_20260303_s3_d6.png,13,3,3896
composed,2,train/2/synthetic_window_00014_s0_d2.png,train/2/meter_20260416_s2_d2.png|train/5/meter_20260227_s3_d5.png|train/3/meter_20260224_s1_d3.png|train/2/meter_20260420_s2_d2.png,14,0,2532
composed,5,train/5/synthetic_window_00014_s1_d5.png,train/2/meter_20260416_s2_d2.png|train/5/meter_20260227_s3_d5.png|train/3/meter_20260224_s1_d3.png|train/2/meter_20260420_s2_d2.png,14,1,2532
composed,3,train/3/synthetic_window_00014_s2_d3.png,train/2/meter_20260416_s2_d2.png|train/5/meter_20260227_s3_d5.png|train/3/meter_20260224_s1_d3.png|train/2/meter_20260420_s2_d2.png,14,2,2532
composed,2,train/2/synthetic_window_00014_s3_d2.png,train/2/meter_20260416_s2_d2.png|train/5/meter_20260227_s3_d5.png|train/3/meter_20260224_s1_d3.png|train/2/meter_20260420_s2_d2.png,14,3,2532
composed,3,train/3/synthetic_window_00015_s0_d3.png,train/3/meter_20260409_s3_d3.png|train/1/meter_20260220_s2_d1.png|train/6/meter_20260420_s3_d6.png|train/7/meter_20200701_s1_d7.png,15,0,3167
composed,1,train/1/synthetic_window_00015_s1_d1.png,train/3/meter_20260409_s3_d3.png|train/1/meter_20260220_s2_d1.png|train/6/meter_20260420_s3_d6.png|train/7/meter_20200701_s1_d7.png,15,1,3167
composed,6,train/6/synthetic_window_00015_s2_d6.png,train/3/meter_20260409_s3_d3.png|train/1/meter_20260220_s2_d1.png|train/6/meter_20260420_s3_d6.png|train/7/meter_20200701_s1_d7.png,15,2,3167
composed,7,train/7/synthetic_window_00015_s3_d7.png,train/3/meter_20260409_s3_d3.png|train/1/meter_20260220_s2_d1.png|train/6/meter_20260420_s3_d6.png|train/7/meter_20200701_s1_d7.png,15,3,3167
composed,8,train/8/synthetic_window_00016_s0_d8.png,train/8/meter_20201111_s1_d8.png|train/6/meter_20260420_s3_d6.png|train/2/meter_20260420_s0_d2.png|train/4/meter_20260413_s3_d4.png,16,0,8624
composed,6,train/6/synthetic_window_00016_s1_d6.png,train/8/meter_20201111_s1_d8.png|train/6/meter_20260420_s3_d6.png|train/2/meter_20260420_s0_d2.png|train/4/meter_20260413_s3_d4.png,16,1,8624
composed,2,train/2/synthetic_window_00016_s2_d2.png,train/8/meter_20201111_s1_d8.png|train/6/meter_20260420_s3_d6.png|train/2/meter_20260420_s0_d2.png|train/4/meter_20260413_s3_d4.png,16,2,8624
composed,4,train/4/synthetic_window_00016_s3_d4.png,train/8/meter_20201111_s1_d8.png|train/6/meter_20260420_s3_d6.png|train/2/meter_20260420_s0_d2.png|train/4/meter_20260413_s3_d4.png,16,3,8624
composed,2,train/2/synthetic_window_00017_s0_d2.png,train/2/meter_20260310_s0_d2.png|train/0/meter_20260130_s2_d0.png|train/0/meter_20260210_s3_d0.png|train/0/meter_20260210_s3_d0.png,17,0,2000
composed,0,train/0/synthetic_window_00017_s1_d0.png,train/2/meter_20260310_s0_d2.png|train/0/meter_20260130_s2_d0.png|train/0/meter_20260210_s3_d0.png|train/0/meter_20260210_s3_d0.png,17,1,2000
composed,0,train/0/synthetic_window_00017_s2_d0.png,train/2/meter_20260310_s0_d2.png|train/0/meter_20260130_s2_d0.png|train/0/meter_20260210_s3_d0.png|train/0/meter_20260210_s3_d0.png,17,2,2000
composed,0,train/0/synthetic_window_00017_s3_d0.png,train/2/meter_20260310_s0_d2.png|train/0/meter_20260130_s2_d0.png|train/0/meter_20260210_s3_d0.png|train/0/meter_20260210_s3_d0.png,17,3,2000
composed,0,train/0/synthetic_window_00018_s0_d0.png,train/0/meter_20260112_s2_d0.png|train/8/meter_20260202_s3_d8.png|train/5/meter_20260416_s3_d5.png|train/5/meter_20260227_s3_d5.png,18,0,0855
composed,8,train/8/synthetic_window_00018_s1_d8.png,train/0/meter_20260112_s2_d0.png|train/8/meter_20260202_s3_d8.png|train/5/meter_20260416_s3_d5.png|train/5/meter_20260227_s3_d5.png,18,1,0855
composed,5,train/5/synthetic_window_00018_s2_d5.png,train/0/meter_20260112_s2_d0.png|train/8/meter_20260202_s3_d8.png|train/5/meter_20260416_s3_d5.png|train/5/meter_20260227_s3_d5.png,18,2,0855
composed,5,train/5/synthetic_window_00018_s3_d5.png,train/0/meter_20260112_s2_d0.png|train/8/meter_20260202_s3_d8.png|train/5/meter_20260416_s3_d5.png|train/5/meter_20260227_s3_d5.png,18,3,0855
composed,6,train/6/synthetic_window_00019_s0_d6.png,train/6/meter_20260420_s3_d6.png|train/0/meter_20260112_s2_d0.png|train/1/meter_20260216_s2_d1.png|train/5/meter_20260227_s3_d5.png,19,0,6015
composed,0,train/0/synthetic_window_00019_s1_d0.png,train/6/meter_20260420_s3_d6.png|train/0/meter_20260112_s2_d0.png|train/1/meter_20260216_s2_d1.png|train/5/meter_20260227_s3_d5.png,19,1,6015
composed,1,train/1/synthetic_window_00019_s2_d1.png,train/6/meter_20260420_s3_d6.png|train/0/meter_20260112_s2_d0.png|train/1/meter_20260216_s2_d1.png|train/5/meter_20260227_s3_d5.png,19,2,6015
composed,5,train/5/synthetic_window_00019_s3_d5.png,train/6/meter_20260420_s3_d6.png|train/0/meter_20260112_s2_d0.png|train/1/meter_20260216_s2_d1.png|train/5/meter_20260227_s3_d5.png,19,3,6015
composed,6,train/6/synthetic_window_00020_s0_d6.png,train/6/meter_20260420_s3_d6.png|train/9/meter_20201111_s3_d9.png|train/5/meter_20260227_s3_d5.png|train/3/meter_20260401_s1_d3.png,20,0,6953
composed,9,train/9/synthetic_window_00020_s1_d9.png,train/6/meter_20260420_s3_d6.png|train/9/meter_20201111_s3_d9.png|train/5/meter_20260227_s3_d5.png|train/3/meter_20260401_s1_d3.png,20,1,6953
composed,5,train/5/synthetic_window_00020_s2_d5.png,train/6/meter_20260420_s3_d6.png|train/9/meter_20201111_s3_d9.png|train/5/meter_20260227_s3_d5.png|train/3/meter_20260401_s1_d3.png,20,2,6953
composed,3,train/3/synthetic_window_00020_s3_d3.png,train/6/meter_20260420_s3_d6.png|train/9/meter_20201111_s3_d9.png|train/5/meter_20260227_s3_d5.png|train/3/meter_20260401_s1_d3.png,20,3,6953
composed,4,train/4/synthetic_window_00021_s0_d4.png,train/4/meter_20200701_s3_d4.png|train/8/meter_20260427_s3_d8.png|train/5/meter_20260227_s3_d5.png|train/6/meter_20260420_s3_d6.png,21,0,4856
composed,8,train/8/synthetic_window_00021_s1_d8.png,train/4/meter_20200701_s3_d4.png|train/8/meter_20260427_s3_d8.png|train/5/meter_20260227_s3_d5.png|train/6/meter_20260420_s3_d6.png,21,1,4856
composed,5,train/5/synthetic_window_00021_s2_d5.png,train/4/meter_20200701_s3_d4.png|train/8/meter_20260427_s3_d8.png|train/5/meter_20260227_s3_d5.png|train/6/meter_20260420_s3_d6.png,21,2,4856
composed,6,train/6/synthetic_window_00021_s3_d6.png,train/4/meter_20200701_s3_d4.png|train/8/meter_20260427_s3_d8.png|train/5/meter_20260227_s3_d5.png|train/6/meter_20260420_s3_d6.png,21,3,4856
composed,2,train/2/synthetic_window_00022_s0_d2.png,train/2/meter_20260413_s0_d2.png|train/2/meter_20260423_s0_d2.png|train/3/meter_20260220_s3_d3.png|train/3/meter_20260224_s1_d3.png,22,0,2233
composed,2,train/2/synthetic_window_00022_s1_d2.png,train/2/meter_20260413_s0_d2.png|train/2/meter_20260423_s0_d2.png|train/3/meter_20260220_s3_d3.png|train/3/meter_20260224_s1_d3.png,22,1,2233
composed,3,train/3/synthetic_window_00022_s2_d3.png,train/2/meter_20260413_s0_d2.png|train/2/meter_20260423_s0_d2.png|train/3/meter_20260220_s3_d3.png|train/3/meter_20260224_s1_d3.png,22,2,2233
composed,3,train/3/synthetic_window_00022_s3_d3.png,train/2/meter_20260413_s0_d2.png|train/2/meter_20260423_s0_d2.png|train/3/meter_20260220_s3_d3.png|train/3/meter_20260224_s1_d3.png,22,3,2233
composed,2,train/2/synthetic_window_00023_s0_d2.png,train/2/meter_20260112_s3_d2.png|train/7/meter_20200701_s1_d7.png|train/1/meter_20260220_s2_d1.png|train/6/meter_20260303_s3_d6.png,23,0,2716
composed,7,train/7/synthetic_window_00023_s1_d7.png,train/2/meter_20260112_s3_d2.png|train/7/meter_20200701_s1_d7.png|train/1/meter_20260220_s2_d1.png|train/6/meter_20260303_s3_d6.png,23,1,2716
composed,1,train/1/synthetic_window_00023_s2_d1.png,train/2/meter_20260112_s3_d2.png|train/7/meter_20200701_s1_d7.png|train/1/meter_20260220_s2_d1.png|train/6/meter_20260303_s3_d6.png,23,2,2716
composed,6,train/6/synthetic_window_00023_s3_d6.png,train/2/meter_20260112_s3_d2.png|train/7/meter_20200701_s1_d7.png|train/1/meter_20260220_s2_d1.png|train/6/meter_20260303_s3_d6.png,23,3,2716
composed,3,train/3/synthetic_window_00024_s0_d3.png,train/3/meter_20260202_s1_d3.png|train/4/meter_20200701_s3_d4.png|train/7/meter_20260423_s3_d7.png|train/0/meter_20260130_s2_d0.png,24,0,3470
composed,4,train/4/synthetic_window_00024_s1_d4.png,train/3/meter_20260202_s1_d3.png|train/4/meter_20200701_s3_d4.png|train/7/meter_20260423_s3_d7.png|train/0/meter_20260130_s2_d0.png,24,1,3470
composed,7,train/7/synthetic_window_00024_s2_d7.png,train/3/meter_20260202_s1_d3.png|train/4/meter_20200701_s3_d4.png|train/7/meter_20260423_s3_d7.png|train/0/meter_20260130_s2_d0.png,24,2,3470
composed,0,train/0/synthetic_window_00024_s3_d0.png,train/3/meter_20260202_s1_d3.png|train/4/meter_20200701_s3_d4.png|train/7/meter_20260423_s3_d7.png|train/0/meter_20260130_s2_d0.png,24,3,3470
composed,5,train/5/synthetic_window_00025_s0_d5.png,train/5/meter_20260416_s3_d5.png|train/9/meter_20201111_s3_d9.png|train/4/meter_20260413_s3_d4.png|train/6/meter_20260303_s3_d6.png,25,0,5946
composed,9,train/9/synthetic_window_00025_s1_d9.png,train/5/meter_20260416_s3_d5.png|train/9/meter_20201111_s3_d9.png|train/4/meter_20260413_s3_d4.png|train/6/meter_20260303_s3_d6.png,25,1,5946
composed,4,train/4/synthetic_window_00025_s2_d4.png,train/5/meter_20260416_s3_d5.png|train/9/meter_20201111_s3_d9.png|train/4/meter_20260413_s3_d4.png|train/6/meter_20260303_s3_d6.png,25,2,5946
composed,6,train/6/synthetic_window_00025_s3_d6.png,train/5/meter_20260416_s3_d5.png|train/9/meter_20201111_s3_d9.png|train/4/meter_20260413_s3_d4.png|train/6/meter_20260303_s3_d6.png,25,3,5946
composed,2,train/2/synthetic_window_00026_s0_d2.png,train/2/meter_20260416_s0_d2.png|train/8/meter_20200701_s2_d8.png|train/4/meter_20200701_s3_d4.png|train/5/meter_20260416_s3_d5.png,26,0,2845
composed,8,train/8/synthetic_window_00026_s1_d8.png,train/2/meter_20260416_s0_d2.png|train/8/meter_20200701_s2_d8.png|train/4/meter_20200701_s3_d4.png|train/5/meter_20260416_s3_d5.png,26,1,2845
composed,4,train/4/synthetic_window_00026_s2_d4.png,train/2/meter_20260416_s0_d2.png|train/8/meter_20200701_s2_d8.png|train/4/meter_20200701_s3_d4.png|train/5/meter_20260416_s3_d5.png,26,2,2845
composed,5,train/5/synthetic_window_00026_s3_d5.png,train/2/meter_20260416_s0_d2.png|train/8/meter_20200701_s2_d8.png|train/4/meter_20200701_s3_d4.png|train/5/meter_20260416_s3_d5.png,26,3,2845
composed,5,train/5/synthetic_window_00027_s0_d5.png,train/5/meter_20260227_s3_d5.png|train/6/meter_20260420_s3_d6.png|train/4/meter_20200701_s3_d4.png|train/9/meter_20251009_s3_d9.png,27,0,5649
composed,6,train/6/synthetic_window_00027_s1_d6.png,train/5/meter_20260227_s3_d5.png|train/6/meter_20260420_s3_d6.png|train/4/meter_20200701_s3_d4.png|train/9/meter_20251009_s3_d9.png,27,1,5649
